vsp_number,wgs,lineage,lineage_simple,specimen_label,MMWRyear,MMWRweek,year_week,year_week_int,cdc_lineage
VSP8498,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,32,2021-32,28,Alpha (B.1.1.7 or Q)
VSP8499,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8500,TRUE,AY.25,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8501,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8502,TRUE,AY.25,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8506,TRUE,AY.25,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8507,TRUE,AY.3,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP8508,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,32,2021-32,28,Delta (B.1.617.2 and AY lineages)
VSP5673,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5676,TRUE,B.1.617.2,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5677,TRUE,AY.25,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5679,TRUE,B.1.617.2,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5680,TRUE,AY.3,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5681,TRUE,AY.3,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5682,TRUE,AY.25,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP8494,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP8495,TRUE,AY.12,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP8496,TRUE,AY.25,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP8497,TRUE,AY.3,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5678,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5683,TRUE,B.1.617.2,Delta,Lineage Measured Only,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
VSP5684,TRUE,AY.3,Delta,Lineage & Ct Measured,2021,33,2021-33,29,Delta (B.1.617.2 and AY lineages)
