state,county,year_week,yearweek,cases_7d_avg
NJ,Mercer County,2021 - 14,202114,103.571
NJ,Mercer County,2021 - 14,202114,103.286
NJ,Mercer County,2021 - 15,202115,103.857
NJ,Mercer County,2021 - 15,202115,107
NJ,Mercer County,2021 - 15,202115,110.286
NJ,Mercer County,2021 - 15,202115,103.571
NJ,Mercer County,2021 - 15,202115,98.4286
NJ,Mercer County,2021 - 15,202115,100.714
NJ,Mercer County,2021 - 15,202115,102.429
NJ,Mercer County,2021 - 16,202116,99.4286
NJ,Mercer County,2021 - 16,202116,94.7143
NJ,Mercer County,2021 - 16,202116,88
NJ,Mercer County,2021 - 16,202116,93.1429
NJ,Mercer County,2021 - 16,202116,82.7143
NJ,Mercer County,2021 - 16,202116,65.1429
NJ,Mercer County,2021 - 16,202116,48.8571
NJ,Mercer County,2021 - 17,202117,38.4286
NJ,Mercer County,2021 - 17,202117,28.5714
NJ,Mercer County,2021 - 17,202117,26.2857
NJ,Mercer County,2021 - 17,202117,21.2857
NJ,Mercer County,2021 - 17,202117,29.7143
NJ,Mercer County,2021 - 17,202117,36.1429
NJ,Mercer County,2021 - 17,202117,43.2857
NJ,Mercer County,2021 - 18,202118,49.4286
NJ,Mercer County,2021 - 18,202118,54.1429
NJ,Mercer County,2021 - 18,202118,50.2857
NJ,Mercer County,2021 - 18,202118,42.2857
NJ,Mercer County,2021 - 18,202118,40.1429
NJ,Mercer County,2021 - 18,202118,38.1429
NJ,Mercer County,2021 - 18,202118,34.8571
NJ,Mercer County,2021 - 19,202119,31
NJ,Mercer County,2021 - 19,202119,27
NJ,Mercer County,2021 - 19,202119,25.5714
NJ,Mercer County,2021 - 19,202119,27.5714
NJ,Mercer County,2021 - 19,202119,23.7143
NJ,Mercer County,2021 - 19,202119,21.8571
NJ,Mercer County,2021 - 19,202119,20.2857
NJ,Mercer County,2021 - 20,202120,19.4286
NJ,Mercer County,2021 - 20,202120,21.5714
NJ,Mercer County,2021 - 20,202120,22
NJ,Mercer County,2021 - 20,202120,17.4286
NJ,Mercer County,2021 - 20,202120,15.2857
NJ,Mercer County,2021 - 20,202120,16.4286
NJ,Mercer County,2021 - 20,202120,17.8571
NJ,Mercer County,2021 - 21,202121,19.4286
NJ,Mercer County,2021 - 21,202121,17.1429
NJ,Mercer County,2021 - 21,202121,16.5714
NJ,Mercer County,2021 - 21,202121,19
NJ,Mercer County,2021 - 21,202121,21.4286
NJ,Mercer County,2021 - 21,202121,20.4286
NJ,Mercer County,2021 - 21,202121,18.1429
NJ,Mercer County,2021 - 22,202122,17.5714
NJ,Mercer County,2021 - 22,202122,19.4286
NJ,Mercer County,2021 - 22,202122,16.7143
NJ,Mercer County,2021 - 22,202122,14.7143
NJ,Mercer County,2021 - 22,202122,12.1429
NJ,Mercer County,2021 - 22,202122,9.71429
NJ,Mercer County,2021 - 22,202122,11.4286
NJ,Mercer County,2021 - 23,202123,9.14286
NJ,Mercer County,2021 - 23,202123,7.57143
NJ,Mercer County,2021 - 23,202123,8.57143
NJ,Mercer County,2021 - 23,202123,8.42857
NJ,Mercer County,2021 - 23,202123,8.57143
NJ,Mercer County,2021 - 23,202123,10.5714
NJ,Mercer County,2021 - 23,202123,8.42857
NJ,Mercer County,2021 - 24,202124,8.85714
NJ,Mercer County,2021 - 24,202124,9.28571
NJ,Mercer County,2021 - 24,202124,8.57143
NJ,Mercer County,2021 - 24,202124,9.57143
NJ,Mercer County,2021 - 24,202124,8.42857
NJ,Mercer County,2021 - 24,202124,7
NJ,Mercer County,2021 - 24,202124,6.85714
NJ,Mercer County,2021 - 25,202125,6.57143
NJ,Mercer County,2021 - 25,202125,6.42857
NJ,Mercer County,2021 - 25,202125,6.14286
NJ,Mercer County,2021 - 25,202125,5
NJ,Mercer County,2021 - 25,202125,5
NJ,Mercer County,2021 - 25,202125,6.14286
NJ,Mercer County,2021 - 25,202125,6.57143
NJ,Mercer County,2021 - 26,202126,6.71429
NJ,Mercer County,2021 - 26,202126,6
NJ,Mercer County,2021 - 26,202126,6.14286
NJ,Mercer County,2021 - 26,202126,7.42857
NJ,Mercer County,2021 - 26,202126,6.85714
NJ,Mercer County,2021 - 26,202126,5.57143
NJ,Mercer County,2021 - 26,202126,4.85714
NJ,Mercer County,2021 - 27,202127,4.42857
NJ,Mercer County,2021 - 27,202127,4.14286
NJ,Mercer County,2021 - 27,202127,3.71429
NJ,Mercer County,2021 - 27,202127,2.71429
NJ,Mercer County,2021 - 27,202127,3.28571
NJ,Mercer County,2021 - 27,202127,3.57143
NJ,Mercer County,2021 - 27,202127,4
NJ,Mercer County,2021 - 28,202128,4.42857
NJ,Mercer County,2021 - 28,202128,4.85714
NJ,Mercer County,2021 - 28,202128,5.57143
NJ,Mercer County,2021 - 28,202128,6.14286
NJ,Mercer County,2021 - 28,202128,6
NJ,Mercer County,2021 - 28,202128,7.28571
NJ,Mercer County,2021 - 28,202128,8.71429
NJ,Mercer County,2021 - 29,202129,9.85714
NJ,Mercer County,2021 - 29,202129,11
NJ,Mercer County,2021 - 29,202129,12.7143
NJ,Mercer County,2021 - 29,202129,13.7143
NJ,Mercer County,2021 - 29,202129,14
NJ,Mercer County,2021 - 29,202129,16.1429
NJ,Mercer County,2021 - 29,202129,16.2857
NJ,Mercer County,2021 - 30,202130,17.8571
NJ,Mercer County,2021 - 30,202130,19.4286
NJ,Mercer County,2021 - 30,202130,19.2857
NJ,Mercer County,2021 - 30,202130,21.1429
NJ,Mercer County,2021 - 30,202130,26
NJ,Mercer County,2021 - 30,202130,24.5714
NJ,Mercer County,2021 - 30,202130,26.7143
NJ,Mercer County,2021 - 31,202131,28.4286
NJ,Mercer County,2021 - 31,202131,28.2857
NJ,Mercer County,2021 - 31,202131,30
NJ,Mercer County,2021 - 31,202131,28.8571
NJ,Mercer County,2021 - 31,202131,27.1429
NJ,Mercer County,2021 - 31,202131,29.7143
NJ,Mercer County,2021 - 31,202131,32.2857
NJ,Mercer County,2021 - 32,202132,31.8571
NJ,Mercer County,2021 - 32,202132,34
NJ,Mercer County,2021 - 32,202132,36.1429
NJ,Mercer County,2021 - 32,202132,43.5714
NJ,Mercer County,2021 - 32,202132,46.2857
NJ,Mercer County,2021 - 32,202132,48.2857
NJ,Mercer County,2021 - 32,202132,54.4286
NJ,Mercer County,2021 - 33,202133,55.1429
NJ,Mercer County,2021 - 33,202133,55
NJ,Mercer County,2021 - 33,202133,56.2857
NJ,Mercer County,2021 - 33,202133,55.8571
NJ,Mercer County,2021 - 33,202133,59.1429
NJ,Mercer County,2021 - 33,202133,64.7143
NJ,Mercer County,2021 - 33,202133,60.2857
NJ,Mercer County,2021 - 34,202134,62.4286
NJ,Mercer County,2021 - 34,202134,64.7143
NJ,Mercer County,2021 - 34,202134,64
NJ,Mercer County,2021 - 34,202134,65.2857
NJ,Mercer County,2021 - 34,202134,64.4286
NJ,Mercer County,2021 - 34,202134,64.7143
NJ,Mercer County,2021 - 34,202134,65.7143
NJ,Mercer County,2021 - 35,202135,64.8571
NJ,Mercer County,2021 - 35,202135,65.1429
NJ,Mercer County,2021 - 35,202135,66.5714
NJ,Mercer County,2021 - 35,202135,66.5714
NJ,Mercer County,2021 - 35,202135,66.2857
NJ,Mercer County,2021 - 35,202135,70.7143
NJ,Mercer County,2021 - 35,202135,62.4286
NJ,Mercer County,2021 - 36,202136,60.1429
NJ,Mercer County,2021 - 36,202136,63.4286
NJ,Mercer County,2021 - 36,202136,63.1429
NJ,Mercer County,2021 - 36,202136,55.4286
NJ,Mercer County,2021 - 36,202136,60
NJ,Mercer County,2021 - 36,202136,53.2857
NJ,Mercer County,2021 - 36,202136,59.5714
NJ,Mercer County,2021 - 37,202137,62.5714
NJ,Mercer County,2021 - 37,202137,61.5714
NJ,Mercer County,2021 - 37,202137,60.4286
NJ,Mercer County,2021 - 37,202137,65
NJ,Mercer County,2021 - 37,202137,60.7143
NJ,Mercer County,2021 - 37,202137,66.7143
NJ,Mercer County,2021 - 37,202137,67.4286
NJ,Mercer County,2021 - 38,202138,65.8571
NJ,Mercer County,2021 - 38,202138,66.4286
NJ,Mercer County,2021 - 38,202138,69.2857
NJ,Mercer County,2021 - 38,202138,73.7143
NJ,Mercer County,2021 - 38,202138,73.5714
NJ,Mercer County,2021 - 38,202138,70.1429
NJ,Mercer County,2021 - 38,202138,66.1429
NJ,Mercer County,2021 - 39,202139,67.8571
NJ,Mercer County,2021 - 39,202139,62.7143
NJ,Mercer County,2021 - 39,202139,57.1429
NJ,Mercer County,2021 - 39,202139,55.7143
NJ,Mercer County,2021 - 39,202139,52
NJ,Mercer County,2021 - 39,202139,54.2857
PA,Montgomery County,2020 - 7,202007,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 8,202008,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 9,202009,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 10,202010,0
PA,Montgomery County,2020 - 11,202011,0
PA,Montgomery County,2020 - 11,202011,0
PA,Montgomery County,2020 - 11,202011,0
PA,Montgomery County,2020 - 11,202011,1.85714
PA,Montgomery County,2020 - 11,202011,1.85714
PA,Montgomery County,2020 - 11,202011,2.57143
PA,Montgomery County,2020 - 11,202011,2.85714
PA,Montgomery County,2020 - 12,202012,2.85714
PA,Montgomery County,2020 - 12,202012,3.14286
PA,Montgomery County,2020 - 12,202012,3.42857
PA,Montgomery County,2020 - 12,202012,4.14286
PA,Montgomery County,2020 - 12,202012,4.85714
PA,Montgomery County,2020 - 12,202012,5.85714
PA,Montgomery County,2020 - 12,202012,7.28571
PA,Montgomery County,2020 - 13,202013,9
PA,Montgomery County,2020 - 13,202013,14.1429
PA,Montgomery County,2020 - 13,202013,16
PA,Montgomery County,2020 - 13,202013,18.5714
PA,Montgomery County,2020 - 13,202013,33.5714
PA,Montgomery County,2020 - 13,202013,45
PA,Montgomery County,2020 - 13,202013,48.5714
PA,Montgomery County,2020 - 14,202014,57.2857
PA,Montgomery County,2020 - 14,202014,58.7143
PA,Montgomery County,2020 - 14,202014,60.8571
PA,Montgomery County,2020 - 14,202014,68.1429
PA,Montgomery County,2020 - 14,202014,64.7143
PA,Montgomery County,2020 - 14,202014,71.5714
PA,Montgomery County,2020 - 14,202014,81.5714
PA,Montgomery County,2020 - 15,202015,89
PA,Montgomery County,2020 - 15,202015,98.5714
PA,Montgomery County,2020 - 15,202015,112.714
PA,Montgomery County,2020 - 15,202015,124.571
PA,Montgomery County,2020 - 15,202015,136.857
PA,Montgomery County,2020 - 15,202015,144.857
PA,Montgomery County,2020 - 15,202015,153
PA,Montgomery County,2020 - 16,202016,150.429
PA,Montgomery County,2020 - 16,202016,150.714
PA,Montgomery County,2020 - 16,202016,142.143
PA,Montgomery County,2020 - 16,202016,136.286
PA,Montgomery County,2020 - 16,202016,121.571
PA,Montgomery County,2020 - 16,202016,113.571
PA,Montgomery County,2020 - 16,202016,104
PA,Montgomery County,2020 - 17,202017,107
PA,Montgomery County,2020 - 17,202017,107.857
PA,Montgomery County,2020 - 17,202017,114.286
PA,Montgomery County,2020 - 17,202017,117
PA,Montgomery County,2020 - 17,202017,121.571
PA,Montgomery County,2020 - 17,202017,120.143
PA,Montgomery County,2020 - 17,202017,120.857
PA,Montgomery County,2020 - 18,202018,117.143
PA,Montgomery County,2020 - 18,202018,111
PA,Montgomery County,2020 - 18,202018,127
PA,Montgomery County,2020 - 18,202018,126.143
PA,Montgomery County,2020 - 18,202018,130.286
PA,Montgomery County,2020 - 18,202018,125.857
PA,Montgomery County,2020 - 18,202018,122.857
PA,Montgomery County,2020 - 19,202019,117
PA,Montgomery County,2020 - 19,202019,118.286
PA,Montgomery County,2020 - 19,202019,92
PA,Montgomery County,2020 - 19,202019,92.8571
PA,Montgomery County,2020 - 19,202019,86.8571
PA,Montgomery County,2020 - 19,202019,90.1429
PA,Montgomery County,2020 - 19,202019,89.8571
PA,Montgomery County,2020 - 20,202020,101.143
PA,Montgomery County,2020 - 20,202020,92.4286
PA,Montgomery County,2020 - 20,202020,107.857
PA,Montgomery County,2020 - 20,202020,98
PA,Montgomery County,2020 - 20,202020,95.4286
PA,Montgomery County,2020 - 20,202020,94.2857
PA,Montgomery County,2020 - 20,202020,97.2857
PA,Montgomery County,2020 - 21,202021,87.4286
PA,Montgomery County,2020 - 21,202021,102.857
