Gene_name,BMI_1,BMI_3,foldchange,ANOVA
RP13-150K15.1_46239,1.481420792,1.653809649,-0.172388857,0.036579909
RP13-152O15.5_46240,0.504854487,0.557941262,-0.053086776,0.49791869
RP13-157F18.2_46241,0.029665882,0.018136837,0.011529045,0.678326498
RP13-15M17.1_46242,3.008577772,2.942254376,0.066323396,0.460470198
RP13-16D10.1_46243,0.998451252,0.959602284,0.038848968,0.738803753
RP13-16H11.2_46244,0.250021643,0.233155446,0.016866197,0.862486953
RP13-16H11.5_46245,0.512219056,0.568008885,-0.055789829,0.424825853
RP13-16H11.7_46246,1.175417001,1.232253443,-0.056836442,0.755696029
RP13-16H11.8_46247,4.564651596,4.56594932,-0.001297724,0.984079529
RP13-188A5.1_46248,6.376698909,6.408863026,-0.032164117,0.630911877
RP13-192B19.2_46249,2.026910322,1.781884576,0.245025746,0.241687713
RP13-204A15.5_46250,3.93232034,4.064346043,-0.132025702,0.128844111
RP13-20L14.1_46251,4.978950532,5.142319899,-0.163369368,0.071906079
RP13-20L14.10_46252,6.141606012,6.137889833,0.003716179,0.96954742
RP13-20L14.2_46253,1.395323432,1.299617746,0.095705686,0.219395071
RP13-20L14.4_46254,4.08642711,4.076274418,0.010152691,0.894826204
RP13-20L14.6_46255,6.072687964,6.140307277,-0.067619313,0.181043109
RP13-210D15.1_46256,0.578709294,0.634675911,-0.055966617,0.420062565
RP13-210D15.4_46257,2.078640435,1.979201096,0.099439339,0.319590645
RP13-210D15.8_46258,3.624669545,3.712594398,-0.087924854,0.45771096
RP13-212L9.1_46259,5.507335704,5.496373607,0.010962097,0.866571614
RP13-213K19.1_46260,0,0.006208373,-0.006208373,0.382428906
RP13-216E22.4_46261,4.01126236,3.975958394,0.035303965,0.693097685
RP13-216E22.5_46262,1.898731702,1.963146253,-0.064414551,0.524173213
RP13-221M14.2_46263,0.008108041,0.009256928,-0.001148888,0.911317365
RP13-225O21.2_46264,5.797775253,5.78130985,0.016465403,0.875919599
RP13-225O21.5_46265,0.147067298,0.148666935,-0.001599637,0.972717439
RP13-228J13.1_46266,3.34147262,3.427775315,-0.086302695,0.271085383
RP13-228J13.10_46267,0.540434563,0.66702364,-0.126589077,0.101236456
RP13-228J13.5_46268,2.703949172,2.681038291,0.022910881,0.782119437
RP13-228J13.6_46269,3.527266949,3.700923,-0.17365605,0.220948178
RP13-228J13.8_46270,3.385506695,3.377186999,0.008319696,0.949955225
RP13-228J13.9_46271,0.146814901,0.153998588,-0.007183687,0.857840879
RP13-235E23.1_46272,0.121634467,0.150479647,-0.02884518,0.418421463
RP13-238F13.3_46273,0.022005428,0.015043619,0.006961809,0.673697387
RP13-238N7.2_46274,0.048691695,0.053595468,-0.004903773,0.851585492
RP13-24G8.2_46275,0.04614555,0.076333502,-0.030187953,0.261254567
RP13-254B10.1_46276,2.41704312,2.230147556,0.186895564,0.112235035
RP13-258O15.1_46277,0.904439375,0.924236767,-0.019797391,0.825063108
RP13-259N13.2_46278,2.777724411,2.771584048,0.006140363,0.942955931
RP13-262C2.3_46279,1.856849175,1.980397342,-0.123548167,0.201305987
