"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2008072078","2","2","7","2","00","00","00","0","45","F","0","0","","","3","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008072078","1","1","1","0","03","10","01","0","28","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072081","2","1","1","0","99","99","01","0","43","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072081","1","1","1","0","99","99","01","0","72","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085705","2","2","1","0","03","10","01","1","18","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085705","1","1","1","9","99","99","01","1","99","U","0","1","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085705","3","3","1","0","03","10","01","1","34","F","0","1","N","DE","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009044386","3","1","1","4","03","00","01","0","57","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009044386","1","2","2","0","03","01","03","0","18","F","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009044386","1","1","1","4","03","01","01","0","42","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009044386","2","2","2","3","03","01","03","0","74","F","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009044386","2","1","1","3","03","01","01","0","52","F","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009030425","1","2","2","8","01","01","03","1","18","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009030425","1","1","1","0","01","01","01","1","52","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009030425","2","1","1","0","01","99","01","0","21","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009030586","2","1","7","8","00","00","00","0","6","M","0","0","Y","","0","05","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2009030586","1","1","1","0","99","00","01","0","99","M","0","0","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009036382","1","1","1","0","03","99","01","1","25","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009036382","2","1","7","3","00","00","00","0","16","F","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2009036382","3","1","7","3","00","00","00","0","15","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2009021094","2","2","2","8","99","99","99","1","13","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009021094","1","1","1","0","99","99","01","1","59","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009021094","2","1","1","8","99","99","01","0","24","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085099","3","4","2","0","03","12","03","1","36","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085099","3","3","1","4","03","12","01","1","53","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085099","2","2","1","4","03","12","01","1","47","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085099","1","1","1","0","03","12","01","1","77","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","1","2","2","0","03","10","03","1","16","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","1","1","1","0","03","10","01","1","17","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","4","1","1","0","03","10","01","1","45","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","3","2","2","0","03","10","03","1","72","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","3","1","1","0","03","10","01","1","50","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085215","2","1","1","4","03","10","01","1","56","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085706","2","4","2","3","00","01","03","1","36","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085706","2","3","1","3","03","01","01","1","35","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085706","1","2","2","3","00","02","03","1","31","F","0","2","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085706","1","1","1","3","00","10","01","1","28","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085914","1","2","2","8","99","99","03","0","15","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008085914","1","1","1","8","99","99","01","0","20","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","4","1","1","8","01","00","01","1","47","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","5","2","2","8","01","00","03","1","29","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","5","1","1","8","01","00","01","1","29","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","1","2","2","2","00","00","03","1","24","F","0","1","Y","PA","2","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","1","1","1","0","99","01","01","1","24","F","0","1","N","PA","2","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","6","1","1","8","99","00","01","1","51","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","3","1","1","0","99","00","01","1","35","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","2","2","2","1","01","01","03","1","58","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008071910","2","1","1","3","01","01","01","1","60","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072051","2","1","7","4","00","00","00","0","7","F","0","0","","","0","01","1","1","2008","67","PERSON_2008_Philadelphia","67301"
"2008072051","1","1","1","9","99","99","01","9","99","U","9","9","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072079","2","5","1","3","03","00","01","0","53","M","0","2","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072079","1","4","2","0","99","00","06","0","18","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072079","1","3","2","0","99","00","04","0","20","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072079","1","2","2","3","00","01","03","0","20","M","0","2","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072079","1","1","1","0","99","01","01","0","29","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072725","2","2","2","0","99","99","03","0","31","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072725","2","1","1","8","99","99","01","0","23","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072725","1","1","1","9","99","99","01","0","28","M","0","0","","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072773","2","1","1","0","99","99","01","1","44","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008072773","1","1","1","8","99","04","01","1","21","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040780","1","1","1","9","99","99","01","1","27","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040780","2","3","2","0","99","99","06","0","4","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040780","2","2","2","0","03","00","04","0","8","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040780","2","1","1","4","99","99","01","0","27","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040785","1","1","1","0","99","99","01","1","99","U","0","1","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040785","2","1","7","4","00","00","00","0","39","F","0","0","","","9","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008040795","2","2","2","0","04","00","06","0","3","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040795","2","1","1","0","99","11","01","0","31","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008040795","1","1","1","4","00","00","01","0","21","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042101","1","1","1","0","99","01","01","0","21","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042139","1","1","1","0","03","00","01","0","34","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042139","2","1","1","0","03","10","01","0","39","F","0","0","","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042302","1","1","1","4","99","99","01","0","78","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042302","2","1","1","0","99","99","01","0","46","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","3","6","1","8","03","00","01","0","41","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","3","3","2","8","03","00","03","0","50","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","2","5","1","0","03","00","01","0","33","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","2","2","2","0","03","00","03","0","15","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","1","4","1","0","03","00","01","0","19","F","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008042557","1","1","2","0","03","00","03","0","20","F","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008043089","2","3","2","9","03","00","03","0","9","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008043089","2","2","1","9","03","00","01","0","29","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008043089","1","1","1","0","03","00","01","0","46","M","0","1","N","CA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059160","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059160","2","2","7","4","00","00","00","0","21","M","0","0","","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008059571","1","1","1","9","99","04","01","1","99","M","0","1","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059825","1","1","1","0","03","00","01","1","53","F","0","1","N","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059825","2","5","2","0","03","00","04","1","23","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059825","2","4","2","8","03","00","06","1","24","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059825","2","3","2","0","03","00","03","1","24","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059825","2","2","1","0","03","00","01","1","24","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059884","1","3","2","4","04","00","06","1","1","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059884","1","2","2","4","04","00","04","1","2","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059884","1","1","1","0","99","99","01","1","31","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059884","2","1","1","0","01","00","01","1","55","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059891","2","3","2","0","99","99","99","9","1","M","9","9","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059891","2","2","2","3","99","99","99","9","22","F","9","9","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059891","2","1","1","0","99","99","01","9","28","M","9","9","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008059891","1","1","1","0","99","99","01","9","21","M","9","9","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060174","2","1","1","0","03","10","01","0","58","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060174","1","1","1","4","00","00","01","0","23","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060183","2","1","1","4","00","00","01","0","40","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060183","1","1","1","0","99","99","01","1","26","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060185","1","2","2","8","03","00","03","1","57","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060185","1","1","1","0","03","00","01","1","26","F","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060185","2","1","1","0","99","00","01","1","39","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060185","3","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060272","1","1","1","8","99","01","01","0","47","F","0","3","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060272","2","1","1","0","99","99","01","0","67","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060517","1","1","1","0","01","00","01","0","29","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060517","2","3","2","9","01","00","06","0","99","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060517","2","2","2","9","01","00","03","0","59","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008060517","2","1","1","0","01","00","01","0","29","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","2","3","2","8","01","00","04","0","7","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","2","2","2","0","99","00","03","0","37","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","2","1","2","8","99","00","01","0","36","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","1","3","2","0","99","00","04","0","4","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","1","2","2","0","99","00","03","0","33","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008058993","1","1","1","0","99","99","01","0","53","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
