"ACCESS_CTRL","ADJ_RDWY_SEQ","COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"1","3","67","2008","2008132814","04","1056","S","3","1","0095","0231","65","I 95 EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008132960","2 ","683","N","3","2","0611","0100","30","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008133106","99","","E","3","4","","","","SAYBROOK AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008133174","2 ","1553","S","4","2","3011","0050","","TWENTYNINTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008133174","1 ","1625","E","3","2","2012","0010","","DAUPHIN ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008133327","01","","S","3","4","","","25","SIXTH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008133587","02","","S","4","4","","","25","GREENE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008133587","01","","E","3","4","","","25","HARVEY ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008133637","3 ","2275","N","4","2","2001","0100","","CHRISTOPHER COLUMBUS BL","ROADWAY_2008_Philadelphia","67301"
"","7","67","2008","2008133637","99","","E","7","4","","","","SUMMER ST","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008133637","3 ","2324","S","5","2","2001","0101","","CHRISTOPHER COLUMBUS BL","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008133637","3 ","2315","S","6","2","2001","0101","","CHRISTOPHER COLUMBUS BL","ROADWAY_2008_Philadelphia","67301"
"1","6","67","2008","2008133637","1 ","0","N","3","2","8009","0030","","RAMP RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008133655","02","","N","3","4","","","35","17TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008133656","99","","E","4","4","","","","ABBOTTSFORD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008133656","02","","S","3","4","","","25","FOX ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008134344","4 ","1273","S","3","1","0095","0181","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008026621","02","0","N","4","2","3037","0012","35","JOHN F KENNEDY BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008026621","03","1181","W","3","2","3030","0013","25","SCHUYLKILL AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008026632","01","","S","4","4","","","","FOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008026632","02","528","E","3","2","2014","0060","25","LEHIGH AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008026697","02","","W","4","4","","","25","KINGSLEY ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008026697","02","2579","S","3","2","3009","0110","35","RIDGE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008026739","04","","W","3","4","","","35","RED LION RD","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008026931","99","","E","4","4","","","","CAMBRIA ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008026931","01","777","S","3","2","2009","0031","","ARAMINGO AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008027003","04","338","N","3","1","0095","0300","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008027048","01","","N","4","4","","","25","REACH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008027048","01","","E","3","4","","","25","LARDNER ST","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008027058","02","","W","4","4","","","","BORBECK AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008027058","02","","E","5","4","","","","RYAN AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008027058","03","0","S","3","2","6001","0281","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008027220","99","","S","4","4","","","","DILWORTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008027220","02","1856","W","3","2","2002","0060","","SNYDER AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008027230","99","","E","4","4","","","","ALLENGROVE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008027230","02","","N","3","4","","","25","LARGE ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008069070","3 ","727","S","3","1","0095","0141","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008069285","3 ","1104","S","3","2","0001","0111","50","ROOSEVELT BOULEVARD EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069515","99","","N","4","4","","","","C ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069515","02","","E","3","4","","","25","ASHDALE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069701","99","","S","4","4","","","","ELEVENTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008069701","2 ","3447","E","3","2","2016","0040","25","ALLEGHENY AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008069080","3 ","1458","N","3","1","0095","0184","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069444","02","","N","3","4","","","35","CIVIC CENTER BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069467","02","","E","4","4","","","25","MUSGRAVE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069467","02","","N","3","4","","","25","CHURCH LN","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008069539","2 ","2075","E","3","2","2016","0020","","ALLEGHENY AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069617","06","","W","4","4","","","35","NINTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008069617","03","0","S","3","2","6001","0161","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008069635","2 ","1379","S","3","2","3025","0011","35","LINDBERGH BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069645","01","","S","4","4","","","","24TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069645","99","","W","3","4","","","","REED ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069654","99","","N","3","4","","","","9TH ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069681","99","","N","3","4","","","","WATER ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069684","02","","W","4","4","","","25","ALLENS LN","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008069684","2 ","0","S","3","2","4003","0080","30","WISSAHICKON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008069703","02","","N","4","4","","","25","GERMANTOWN AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008069703","02","","E","3","4","","","25","RRISING SUN AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008070797","2 ","2272","S","3","2","3019","0065","35","PASSYUNK AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008071116","2 ","2050","W","3","1","0076","3451","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008071390","2 ","627","W","3","1","0076","3455","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008044653","99","","S","4","4","","","","28TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008044653","01","","E","5","4","","","35","VARE AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008044653","1 ","517","W","3","2","8020","0250","","RAMP RD","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008044670","99","","E","4","4","","","","BUTLER ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008044670","2 ","830","N","3","2","2009","0060","25","ARAMINGO AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008044671","01","","N","4","4","","","","SHERIDAN ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008044671","2 ","606","E","3","2","2016","0060","","ALLEGHENY AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008044874","02","694","W","3","2","4013","0020","25","WALNUT LN","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008045593","99","","N","5","4","","","","SIXTIETH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008045593","01","0","S","4","2","3015","0041","25","COBBS CREEK PY","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008045593","01","0","N","3","2","3015","0040","25","COBBS CREEK PY","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008047571","04","","S","3","4","","","25","LINCOLN DR","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008047658","99","","N","4","4","","","35","FORTIETH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008047658","3 ","2121","E","3","2","0003","0070","35","CHESTNUT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008047663","02","","N","3","4","","","25","LINCOLN DR","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008047842","01","","E","3","4","","","","ORTHODOX ST","ROADWAY_2008_Philadelphia","67301"
"1","4","67","2008","2008048126","01","0","E","4","2","8057","0010","","","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008048126","03","1276","E","3","1","0676","0002","50","VINE ST EX","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008048613","02","","N","4","4","","","35","SUMMERDALE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008048613","02","","E","3","4","","","25","GODFREY AV","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008049330","03","1584","E","3","1","0076","3430","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008111312","1 ","286","S","3","2","8045","0260","","RAMP E RD","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008112141","4 ","244","E","3","1","0076","3410","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008112269","02","845","S","3","2","8047","0250","45","EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008114110","3 ","1657","E","3","1","0076","3394","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008047848","1 ","2335","W","3","2","0291","0141","20","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008047914","99","","N","4","4","","","","THIRTYFOURTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008047914","2 ","1645","E","3","2","3014","0014","25","SPRING GARDEN ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008047919","99","","S","4","4","","","","50TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008047919","99","","E","3","4","","","","WALTON ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008048605","99","","N","4","4","","","","GAUL ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008048605","99","","E","3","4","","","","CAMBRIA ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008048608","02","","E","3","4","","","25","LEFEVRE ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008049341","03","1214","E","3","1","0076","3410","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008049363","3 ","401","W","3","1","0076","3465","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008050224","2 ","75","W","3","2","3010","0055","25","MARKET ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050249","01","","E","4","4","","","25","PHIL-ELLENA ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008050249","2 ","724","N","3","2","4007","0080","25","GERMANTOWN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008050378","99","","N","4","4","","","","TANEY ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050378","99","","W","3","4","","","","LOMBARD ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008050560","02","","U","3","4","","","25","SCHOOL HOUSE LN","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008050569","2 ","1806","W","5","2","2008","0051","","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008050569","2 ","1800","E","4","2","2008","0050","","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008050569","2 ","758","N","3","2","2007","0030","25","FRANKFORD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050574","99","","E","5","4","","","","ADAMS RUN BL","ROADWAY_2008_Philadelphia","67301"
"","5","67","2008","2008050574","02","","E","4","4","","","25","ADAMS RUN BL","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008050574","02","0","E","3","2","1002","0050","25","CRESCENTVILLE RD","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008050588","01","","S","3","4","","","15","COTTAGE ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050613","99","","N","4","4","","","","MARSDEN ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008050613","2 ","2977","E","3","2","1024","0010","25","ROBBINS ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008050804","02","","S","4","4","","","25","LEXINGTON AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050804","02","","W","3","4","","","30","RYAN AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008050808","02","","W","4","4","","","25","TULPEHOCKEN ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050808","02","","N","3","4","","","25","WOOLSTON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108385","99","","S","3","4","","","","4TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108469","02","","N","4","4","","","30","FRONT ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108469","2 ","1283","E","3","2","2008","0050","30","GIRARD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108476","99","","S","4","4","","","","FIFTYFIFTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108476","2 ","1479","W","3","2","0013","0020","25","BALTIMORE AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108559","02","","W","4","4","","","35","JOHNSON ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108559","2 ","569","S","3","2","4002","0070","35","STENTON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108594","02","","N","4","4","","","25","DANA AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108594","02","","E","3","4","","","20","EDISON AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108612","02","","S","4","4","","","25","54TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108612","02","","E","3","4","","","25","PASCHALL AV","ROADWAY_2008_Philadelphia","67301"
"3","5","67","2008","2008108616","2 ","2089","W","5","2","1009","0071","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"3","4","67","2008","2008108616","2 ","2097","E","4","2","1009","0070","25","BUSTLETON AV","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008108616","3 ","1039","S","3","2","0001","0241","40","ROOSEVELT BL","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108619","99","","W","4","4","","","","BELFIELD AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108619","99","","W","3","4","","","","WINDRIM AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008108681","01","","N","4","4","","","25","15TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008108681","02","","W","3","4","","","25","ONTARIO ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008134423","99","","S","4","4","","","","TWENTYFIRST ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008134423","2 ","552","E","3","2","1004","0010","","ERIE AV","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008135230","99","","E","4","4","","","","WARRINGTON AV","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008135230","99","","N","3","4","","","","57TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008135238","01","","E","4","4","","","25","WHARTON ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008135238","3 ","902","N","3","2","0291","0160","25","BROAD ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008026696","99","","W","4","4","","","","MASTER ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008026696","02","1037","N","3","2","3017","0050","35","FIFTYSECOND ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008050901","03","","E","3","4","","","10","YORK ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008064330","03","530","W","3","1","0076","3461","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008064930","01","","S","3","2","8019","0260","25","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008064933","3 ","2110","E","3","2","4006","0010","35","CITY LINE LOWER BR","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008112280","3 ","3152","N","3","1","0095","0230","55","DELAWARE EX","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008040095","02","","S","4","4","","","25","FIFTYNINTH ST","ROADWAY_2008_Philadelphia","67301"
"3","3","67","2008","2008040095","03","2268","E","3","2","0003","0030","35","CHESTNUT ST","ROADWAY_2008_Philadelphia","67301"
"","3","67","2008","2008040133","99","","W","4","4","","","","9TH ST","ROADWAY_2008_Philadelphia","67301"
"","4","67","2008","2008040133","99","","N","3","4","","","","WINGOHOCKING ST","ROADWAY_2008_Philadelphia","67301"
"1","3","67","2008","2008040478","04","2699","W","3","1","0076","3405","50","SCHUYLKILL EX","ROADWAY_2008_Philadelphia","67301"
